date,price,pressure,temp,dew_pt,uv_index,wind,humidity,visibility,precip
2009-02-27,0.5,1017.12,75.38,61.12,1.25,2.88,62.83,3.88,0.0
2009-02-28,0.55,1018.12,62.54,50.17,1.12,3.83,64.21,3.83,0.0
2009-03-01,0.55,1019.04,55.46,46.29,1.12,4.5,71.83,5.62,0.0
2009-03-02,0.6,1018.88,54.83,46.5,1.12,3.25,73.62,5.38,0.0
2009-03-03,0.6,1018.08,55.75,47.33,1.17,3.29,73.38,5.75,0.0
2009-03-04,0.6,1016.62,55.83,50.62,1.17,1.04,82.79,2.83,0.0
2009-03-05,0.6,1015.67,59.96,54.0,1.46,3.71,80.92,3.67,0.0
2009-03-06,0.6,1017.79,53.92,46.33,1.17,5.0,76.08,5.54,0.0
2009-03-07,0.6,1018.21,53.5,46.12,1.38,2.83,76.21,5.21,0.0
2009-03-08,0.6,1017.58,54.21,48.58,1.17,1.79,82.38,3.62,0.0
2009-03-09,0.6,1018.0,66.0,46.0,6.0,5.0,49.0,6.0,0.0
2009-03-10,0.6,1017.17,61.67,52.96,1.17,1.62,72.79,3.33,0.0
2009-03-11,0.6,1016.25,66.12,57.62,1.17,1.17,75.17,2.21,0.0
2009-03-12,0.6,1016.33,71.96,62.88,1.21,2.08,73.58,2.5,0.0
2009-03-13,0.6,1018.29,62.58,55.08,1.25,4.54,77.12,3.58,0.0
2009-03-14,0.6,1019.58,57.42,36.38,1.5,5.71,48.62,2.0,0.0
2009-03-15,0.6,1017.0,71.0,36.0,5.0,2.0,29.0,4.0,0.0
2009-03-16,0.6,1017.0,77.0,52.0,10.0,2.0,42.0,4.0,0.0
2009-03-17,0.6,1015.46,71.17,57.0,1.92,2.17,63.21,3.54,0.0
2009-03-18,0.6,1014.92,75.17,62.71,1.38,2.71,65.62,3.42,0.0
2009-03-19,0.6,1014.83,75.58,65.42,1.42,2.12,72.21,2.25,0.0
2009-03-20,0.6,1017.0,81.0,68.0,6.0,2.0,64.0,2.0,0.0
2009-03-21,0.6,1013.96,76.17,68.54,1.29,3.96,77.08,2.46,0.0
2009-03-22,0.6,1013.79,78.42,70.33,1.46,2.29,76.62,2.96,0.0
2009-03-23,0.6,1014.04,79.17,70.46,1.42,3.12,74.83,3.46,0.0
2009-03-24,0.6,1015.12,69.96,57.92,1.5,3.88,66.5,5.17,0.0
2009-03-25,0.6,1016.54,63.88,51.75,1.38,2.79,65.04,5.5,0.0
2009-03-26,0.6,1015.88,64.08,55.04,1.29,1.33,71.96,3.46,0.0
2009-03-27,0.6,1015.0,67.17,62.79,1.42,0.54,85.75,1.46,0.0
2009-03-28,0.6,1014.04,72.33,67.79,1.29,1.12,86.25,1.17,0.0
2009-03-29,0.6,1015.58,65.71,56.21,1.54,5.38,71.79,5.42,0.0
2009-03-30,0.6,1016.62,62.38,49.83,1.29,3.42,63.83,6.0,0.0
2009-03-31,0.6,1016.79,63.21,50.33,1.54,3.62,63.04,6.0,0.0
2009-04-01,0.6,1016.96,65.17,50.67,1.38,4.17,59.42,5.17,0.0
2009-04-02,0.6,1016.62,66.25,54.08,1.5,1.67,65.25,3.17,0.0
2009-04-03,0.6,1015.75,69.04,57.5,1.42,1.04,66.96,2.62,0.0
2009-04-04,0.6,1015.21,68.88,63.58,1.29,0.88,83.92,1.92,0.0
2009-04-05,0.6,1015.04,68.29,59.67,1.5,4.12,74.88,4.58,0.0
2009-04-06,0.6,1015.21,64.79,53.54,1.58,3.04,67.54,5.58,0.0
2009-04-07,0.6,1015.08,66.12,58.33,1.5,1.71,77.42,3.46,0.0
2009-04-08,0.6,1014.88,70.54,58.33,2.08,1.83,67.83,4.08,0.0
2009-04-09,0.6,1015.08,67.67,59.62,1.62,2.62,75.58,3.83,0.0
2009-04-10,0.6,1014.5,69.5,58.71,1.92,1.67,70.33,3.12,0.0
2009-04-11,0.7,1014.0,81.0,56.0,10.0,3.0,42.0,3.0,0.0
2009-04-12,0.7,1012.88,72.92,62.04,1.46,2.17,69.0,2.67,0.0
2009-04-13,0.7,1011.29,74.04,66.46,1.62,1.71,77.62,3.08,0.0
2009-04-14,0.7,1011.12,76.67,65.75,1.92,0.5,71.04,3.21,0.0
2009-04-15,0.7,1011.5,76.96,67.46,1.62,2.25,72.79,2.25,0.0
2009-04-16,0.7,1010.0,72.92,66.5,1.38,2.42,81.5,2.0,0.0
2009-04-17,0.7,1010.79,75.08,65.17,2.0,1.96,73.62,2.62,0.0
2009-04-18,0.7,1011.46,72.46,64.38,1.67,2.46,76.25,3.58,0.0
2009-04-19,0.7,1009.25,77.62,71.96,1.54,2.38,83.79,2.42,0.0
2009-04-20,0.7,1013.0,84.0,62.0,7.0,5.0,48.0,6.0,0.0
2009-04-21,0.7,1010.42,78.79,60.17,1.58,1.67,54.21,2.21,0.0
2009-04-22,0.7,1010.96,76.12,64.79,1.67,2.21,68.42,3.79,0.0
2009-04-23,0.7,1011.21,75.25,64.88,1.42,2.04,70.88,2.83,0.0
2009-04-24,0.7,1010.79,76.38,68.75,1.42,2.83,77.33,2.58,0.0
2009-04-25,0.7,1012.04,71.5,62.79,1.42,6.0,75.04,4.5,0.0
2009-04-26,0.7,1012.0,74.0,54.0,6.0,5.0,49.0,2.0,0.0
2009-04-27,0.7,1013.08,73.5,59.67,2.29,1.67,64.04,2.46,0.0
2009-04-28,0.7,1013.46,74.42,56.38,2.0,1.92,54.96,3.0,0.0
2009-04-29,0.7,1012.0,80.0,53.0,6.0,1.0,40.0,5.5,0.0
2009-04-30,0.7,1012.0,81.0,59.0,11.0,2.0,47.0,5.0,0.0
2009-05-01,0.7,1011.0,83.0,60.0,6.0,2.0,46.0,6.0,0.0
2009-05-02,0.7,1012.21,78.88,59.75,2.17,1.67,54.42,3.12,0.0
2009-05-03,0.7,1012.21,76.0,62.17,1.62,4.12,62.21,4.33,0.0
2009-05-04,0.7,1011.71,78.75,60.46,2.17,1.5,56.0,3.25,0.0
2009-05-05,0.7,1011.71,79.0,61.62,1.92,1.88,57.88,4.0,0.0
2009-05-06,0.7,1011.0,84.0,55.0,8.0,1.0,38.0,6.0,0.0
2009-05-07,0.7,1011.0,85.0,48.0,6.0,3.0,28.0,7.71,0.0
2009-05-08,0.7,1010.29,79.04,56.71,2.17,3.0,48.5,3.42,0.0
2009-05-09,0.7,1010.08,79.71,61.08,1.88,3.21,55.0,5.08,0.0
2009-05-10,0.7,1010.0,79.29,66.71,1.88,2.58,66.04,4.17,0.0
2009-05-11,0.7,1010.0,90.0,64.0,7.0,3.0,42.0,5.0,0.0
2009-05-12,0.7,1009.92,85.67,68.88,1.83,2.04,59.21,4.12,0.0
2009-05-13,0.7,1009.46,85.54,70.58,2.04,2.96,62.96,3.83,0.0
2009-05-14,0.7,1010.08,81.67,67.83,1.96,2.71,65.08,4.38,0.0
2009-05-15,0.8,1010.0,87.0,63.0,6.0,6.0,45.0,5.0,0.0
2009-05-16,0.85,1010.25,80.0,68.83,1.62,2.17,69.38,3.08,0.0
2009-05-17,0.85,1009.83,80.83,72.17,1.58,1.83,75.79,2.25,0.0
2009-05-18,0.9,1009.29,80.17,73.0,1.62,2.25,80.54,2.42,0.0
2009-05-19,0.8,1008.67,78.92,73.08,1.71,2.38,83.5,2.46,0.0
2009-05-20,0.8,1008.33,78.46,72.67,1.83,2.25,83.0,4.12,0.0
2009-05-21,0.8,1009.21,79.54,71.75,1.71,2.08,77.08,3.75,0.0
2009-05-22,0.8,1009.42,80.46,72.79,1.92,2.29,78.0,3.96,0.0
2009-05-23,0.85,1008.79,75.92,72.17,1.67,2.0,88.08,3.42,0.0
2009-05-24,0.85,1008.54,76.25,72.42,1.46,3.46,87.88,3.88,0.0
2009-05-25,0.9,1008.88,77.96,72.17,1.62,2.62,82.38,3.46,0.0
2009-05-26,1.1,1008.29,80.75,73.0,1.96,2.04,78.83,3.25,0.0
2009-05-27,1.3,1007.71,80.17,72.17,1.88,4.17,77.33,4.96,0.0
2009-05-28,1.25,1008.46,76.83,69.96,1.5,3.38,79.04,3.04,0.0
2009-05-29,1.25,1009.33,74.12,67.04,1.71,3.5,79.04,4.04,0.0
2009-05-30,1.25,1008.0,83.0,60.0,6.0,2.0,45.0,5.625,0.0
2009-05-31,1.25,1007.96,80.92,66.08,2.33,0.96,62.92,3.17,0.0
2009-06-01,1.2,1006.92,83.38,65.0,2.83,2.62,56.67,2.71,0.0
2009-06-02,1.1,1005.92,80.96,70.67,1.62,3.21,71.42,3.71,0.0
2009-06-03,1.1,1004.75,82.42,74.0,1.83,3.79,77.17,3.92,0.0
2009-06-04,1.6,1004.88,81.42,67.17,1.88,3.21,63.79,5.0,0.0
2009-06-05,1.6,1008.0,92.0,63.0,10.0,2.0,38.0,6.0,0.0
2009-06-06,1.6,1005.92,85.42,69.62,2.38,1.67,62.21,2.96,0.0
2009-06-07,1.6,1006.42,82.5,69.58,2.04,3.08,65.71,3.83,0.0
2009-06-08,1.6,1006.71,82.04,72.88,1.79,4.12,75.0,4.54,0.0
2009-06-09,1.6,1006.83,79.88,76.38,1.88,3.12,89.96,4.21,0.0
2009-06-10,1.6,1006.67,83.17,77.5,1.79,2.42,83.96,2.62,0.0
2009-06-11,1.58,1007.0,81.0,78.0,6.0,3.0,91.0,5.0,0.0
2009-06-12,1.58,1006.08,79.42,74.71,1.62,1.33,85.33,1.71,0.0
2009-06-13,1.58,1006.04,81.17,76.58,1.71,2.5,87.38,3.12,0.0
2009-06-14,1.58,1006.08,81.29,75.08,2.04,2.25,82.83,2.75,0.0
2009-06-15,1.55,1006.29,80.08,73.92,1.92,2.38,82.96,3.71,0.0
2009-06-16,1.58,1006.75,80.79,76.33,1.79,2.38,86.71,3.92,0.0
2009-06-17,1.6,1006.58,83.0,77.08,1.79,1.92,83.46,4.17,0.0
2009-06-18,1.6,1007.0,92.0,77.0,6.0,3.0,61.0,6.0,0.0
2009-06-19,1.7,1004.92,88.96,77.25,1.96,2.38,70.17,4.04,0.0
2009-06-20,1.7,1004.75,88.71,79.12,2.08,1.79,73.46,2.83,0.0
2009-06-21,1.7,1004.29,90.21,79.62,2.33,2.54,72.46,4.21,0.0
2009-06-22,1.8,1007.0,93.0,79.0,9.0,5.0,63.0,6.0,0.0
2009-06-23,1.5,1005.67,81.67,78.46,1.58,2.54,90.08,4.0,0.0
2009-06-24,1.4,1005.46,82.08,78.71,2.17,2.83,89.71,3.12,0.0
2009-06-25,1.3,1005.54,80.79,78.71,1.79,2.71,93.46,2.38,0.0
2009-06-26,1.45,1005.0,82.62,76.83,1.88,2.79,83.88,4.54,0.0
2009-06-27,1.45,1004.96,81.17,76.12,1.5,2.88,85.71,4.83,0.0
2009-06-28,1.45,1006.04,80.33,76.54,1.75,3.21,89.12,5.08,0.0
2009-06-29,1.45,1006.12,81.79,78.25,1.88,2.96,89.42,3.92,0.0
2009-06-30,1.6,1006.46,83.58,79.04,1.79,3.58,85.92,5.12,0.0
2009-07-01,1.5,1006.5,87.04,78.83,2.04,3.92,77.33,5.71,0.0
2009-07-02,1.45,1005.71,88.42,76.67,1.88,5.54,69.0,6.0,0.0
2009-07-03,1.4,1005.08,86.38,76.75,1.83,4.25,73.29,5.92,0.0
2009-07-04,1.42,1005.58,82.29,78.0,1.75,3.46,87.12,5.46,0.0
2009-07-05,1.42,1006.5,79.83,76.08,1.71,2.92,89.04,4.92,0.0
2009-07-06,1.45,1007.08,81.58,76.75,1.88,2.12,86.29,4.96,0.0
2009-07-07,1.55,1006.75,86.54,76.33,1.79,1.92,73.71,5.04,0.0
2009-07-08,1.4,1006.17,87.38,76.38,2.12,2.5,71.29,4.67,0.0
2009-07-09,1.35,1006.0,93.0,73.0,6.0,3.0,51.0,6.0,0.0
2009-07-10,1.38,1004.46,89.33,76.88,1.96,1.67,68.5,4.79,0.0
2009-07-11,1.38,1006.0,94.0,74.0,10.0,6.0,53.0,6.0,0.0
2009-07-12,1.38,1005.04,85.12,75.71,1.92,2.46,75.0,5.83,0.0
2009-07-13,1.4,1004.96,88.04,75.71,2.0,1.54,69.04,5.0,0.0
2009-07-14,1.4,1004.71,90.62,77.88,2.29,3.08,68.17,4.83,0.0
2009-07-15,1.42,1005.25,86.08,77.62,1.88,3.04,76.54,5.54,0.0
2009-07-16,1.45,1005.17,86.92,77.33,1.88,3.92,74.21,5.5,0.0
2009-07-17,1.55,1004.29,88.75,75.88,1.83,2.54,67.5,3.75,0.0
2009-07-18,1.55,1002.5,91.0,75.0,2.08,3.62,62.46,3.83,0.0
2009-07-19,1.55,1003.04,81.0,75.62,1.5,6.5,84.96,4.92,0.0
2009-07-20,1.55,1006.38,84.21,77.04,1.79,3.83,80.42,6.0,0.0
2009-07-21,1.65,1006.42,87.08,75.83,1.83,2.96,70.92,5.62,0.0
2009-07-22,1.7,1006.0,91.0,76.0,6.0,3.0,63.0,5.0,0.0
2009-07-23,1.6,1004.92,86.12,77.96,2.21,2.42,77.33,4.42,0.0
2009-07-24,1.4,1004.5,86.5,79.04,1.83,2.71,78.96,5.25,0.0
2009-07-25,1.4,1004.29,87.71,78.96,1.96,3.17,76.04,5.79,0.0
2009-07-26,1.4,1004.54,85.54,79.62,2.08,2.12,82.12,5.17,0.0
2009-07-27,1.2,1003.96,85.88,80.0,1.71,2.83,82.25,4.79,0.0
2009-07-28,1.27,1003.92,85.83,79.38,2.04,3.0,81.08,5.0,0.0
2009-07-29,1.27,1004.58,84.21,79.33,1.75,3.04,85.0,4.54,0.0
2009-07-30,1.27,1004.71,83.75,77.08,1.88,2.25,81.5,5.62,0.0
2009-07-31,1.27,1006.0,88.0,77.0,6.0,2.0,70.0,6.0,0.0
2009-08-01,1.27,1006.0,94.0,76.0,7.0,2.0,57.0,6.0,0.0
2009-08-02,1.27,1006.0,98.0,76.0,10.0,5.0,51.0,6.0,0.0
2009-08-03,1.35,1002.38,91.38,77.17,2.21,1.96,64.5,4.71,0.0
2009-08-04,1.38,1002.29,86.96,76.58,1.92,3.71,72.0,4.75,0.0
2009-08-05,1.38,1002.29,82.5,78.29,1.58,4.33,87.04,5.71,0.0
2009-08-06,1.38,1006.0,81.0,78.0,6.0,1.0,92.0,6.0,0.0
2009-08-07,1.38,1002.0,87.54,76.96,1.75,2.96,73.62,3.25,0.0
2009-08-08,1.38,1001.46,88.54,75.92,1.92,3.79,67.21,3.96,0.0
2009-08-09,1.38,1001.25,88.46,76.42,1.83,2.71,68.62,4.0,0.0
2009-08-10,1.4,1006.0,96.0,77.0,7.0,2.0,55.0,6.0,0.0
2009-08-11,1.45,1004.96,86.29,76.83,1.92,2.62,73.92,5.67,0.0
2009-08-12,1.45,1005.75,81.12,77.12,1.38,1.79,88.12,3.46,0.0
2009-08-13,1.45,1006.0,85.0,78.0,5.0,2.0,79.0,3.0,0.0
2009-08-14,1.45,1006.0,85.0,79.0,6.0,2.0,84.0,4.0,0.0
2009-08-15,1.45,1007.21,85.92,78.79,1.92,1.62,80.21,3.25,0.0
2009-08-16,1.45,1007.46,88.67,78.5,1.88,2.12,72.92,5.17,0.0
2009-08-17,1.5,1007.75,87.88,76.38,1.83,3.0,70.12,5.12,0.0
2009-08-18,1.75,1007.96,86.83,76.08,1.88,2.83,72.0,3.79,0.0
2009-08-19,1.75,1007.96,87.92,76.25,2.25,1.88,70.46,3.79,0.0
2009-08-20,1.75,1007.0,88.62,77.12,2.08,1.92,70.33,4.83,0.0
2009-08-21,1.75,1006.42,89.25,75.83,2.0,1.58,66.25,4.29,0.0
2009-08-22,1.75,1006.62,89.71,75.67,1.83,1.83,65.54,4.29,0.0
2009-08-23,1.75,1007.0,88.92,75.79,2.25,2.0,67.71,3.67,0.0
2009-08-24,2.0,1007.29,87.62,73.08,2.17,2.04,63.92,4.92,0.0
2009-08-25,2.0,1007.0,95.0,76.0,6.0,2.0,55.0,5.0,0.0
2009-08-26,2.0,1007.42,85.62,77.38,1.67,1.88,78.04,3.75,0.0
2009-08-27,2.0,1007.42,87.71,77.88,1.67,1.96,74.0,3.58,0.0
2009-08-28,2.1,1007.21,90.33,77.67,1.71,1.96,68.5,4.08,0.0
2009-08-29,2.1,1007.38,88.71,77.21,1.88,2.33,70.67,3.04,0.0
2009-08-30,2.1,1008.08,83.71,75.33,1.79,2.5,77.21,2.75,0.0
2009-08-31,2.2,1008.29,84.25,72.54,2.04,3.33,69.83,5.04,0.0
2009-09-01,2.3,1008.0,91.0,70.0,7.0,4.0,49.0,6.0,0.0
2009-09-02,2.3,1007.71,85.75,73.42,1.75,3.08,68.38,4.62,0.0
2009-09-03,2.3,1007.21,86.08,74.17,1.88,2.12,68.96,4.58,0.0
2009-09-04,2.3,1008.0,95.0,73.0,8.0,2.0,50.0,5.0,0.0
2009-09-05,2.3,1006.58,87.75,76.88,1.58,2.5,71.54,4.04,0.0
2009-09-06,2.3,1007.12,88.88,75.88,1.58,2.17,66.62,4.71,0.0
2009-09-07,2.4,1007.75,88.58,75.17,1.88,2.04,66.54,4.29,0.0
2009-09-08,2.2,1007.96,87.42,75.42,1.71,1.79,69.17,3.42,0.0
2009-09-09,2.2,1008.17,83.5,75.62,1.83,1.96,78.42,4.04,0.0
2009-09-10,2.2,1009.0,91.0,73.0,6.0,5.0,56.0,5.0,0.0
2009-09-11,2.2,1009.0,90.0,72.0,8.0,4.0,56.0,6.0,0.0
2009-09-12,2.2,1009.0,91.0,72.0,6.0,3.0,53.0,6.0,0.0
2009-09-13,2.2,1008.54,88.88,77.54,2.12,2.54,70.88,3.79,0.0
2009-09-14,2.2,1007.5,84.83,76.12,1.62,3.79,75.79,3.83,0.0
2009-09-15,2.2,1007.46,80.83,74.92,1.46,6.62,83.0,5.71,0.0
2009-09-16,2.0,1009.54,82.83,77.58,1.62,4.21,84.75,5.21,0.0
2009-09-17,2.2,1010.42,85.33,77.0,1.75,1.42,77.5,3.54,0.0
2009-09-18,2.2,1010.0,93.0,79.0,6.0,3.0,64.0,4.0,0.0
2009-09-19,2.2,1010.0,96.0,74.0,7.0,3.0,50.0,6.0,0.0
2009-09-20,2.2,1009.54,89.5,78.12,1.5,2.0,70.29,4.21,0.0
2009-09-21,2.4,1010.17,87.04,75.62,1.75,4.0,70.17,3.67,0.0
2009-09-22,2.5,1010.46,81.79,67.29,1.75,5.25,62.54,2.5,0.0
2009-09-23,2.5,1010.42,82.33,68.38,1.88,1.75,63.75,4.71,0.0
2009-09-24,2.5,1010.46,86.46,72.75,1.71,2.08,65.83,4.42,0.0
2009-09-25,2.5,1010.58,87.71,74.75,1.71,1.5,67.38,4.12,0.0
2009-09-26,2.5,1010.08,88.21,72.5,1.83,3.29,61.79,4.79,0.0
2009-09-27,2.6,1009.38,88.04,68.0,1.79,7.38,51.92,4.54,0.0
2009-09-28,2.6,1009.54,82.08,68.75,1.83,6.62,65.12,3.88,0.0
2009-09-29,2.55,1009.88,77.92,72.21,1.42,5.79,82.54,4.21,0.0
2009-09-30,2.5,1011.46,79.21,69.88,1.46,5.71,73.5,5.83,0.0
2009-10-01,2.45,1013.0,88.0,70.0,7.0,3.0,56.0,6.0,0.0
2009-10-02,2.45,1012.0,83.38,66.75,1.75,3.96,59.33,2.71,0.0
2009-10-03,2.45,1011.67,82.79,62.54,1.71,3.38,52.46,1.62,0.0
2009-10-04,2.45,1013.0,89.0,57.0,6.0,4.0,35.0,1.62,0.0
2009-10-05,2.45,1011.46,81.88,50.08,1.71,4.08,34.42,0.0,0.0
2009-10-06,2.45,1011.71,83.21,57.25,1.54,5.12,41.42,0.75,0.0
2009-10-07,2.45,1011.67,82.58,55.75,1.54,3.17,41.42,0.96,0.0
2009-10-08,2.45,1014.0,86.0,52.0,6.0,3.0,32.0,2.19,0.0
2009-10-09,2.4,1014.0,86.0,55.0,6.0,2.0,34.0,5.1899999999999995,0.0
2009-10-10,2.4,1013.0,81.5,57.88,1.54,3.08,46.08,2.46,0.0
2009-10-11,2.4,1014.0,87.0,63.0,6.0,5.0,45.0,6.0,0.0
2009-10-12,2.4,1014.17,81.42,70.17,1.33,1.17,69.54,4.08,0.0
2009-10-13,2.4,1014.62,81.83,71.04,1.25,2.21,70.67,3.5,0.0
2009-10-14,2.0,1015.29,79.08,62.83,1.54,5.58,57.08,4.33,0.0
2009-10-15,1.8,1015.0,85.0,63.0,8.0,3.0,47.0,5.0,0.0
2009-10-16,1.8,1015.0,88.0,62.0,8.0,3.0,42.0,4.0,0.0
2009-10-17,1.7,1015.0,89.0,47.0,7.0,6.0,24.0,6.0,0.0
2009-10-18,1.7,1013.71,79.83,63.17,1.58,2.08,58.83,3.12,0.0
2009-10-19,1.6,1013.88,80.33,65.04,1.42,2.04,60.33,4.21,0.0
2009-10-20,1.5,1015.21,75.33,68.71,1.04,2.67,80.38,2.17,0.0
2009-10-21,1.4,1015.46,77.38,65.33,1.54,2.17,67.54,2.92,0.0
2009-10-22,1.4,1015.17,79.5,63.38,1.62,3.92,59.17,4.12,0.0
2009-10-23,1.35,1014.42,79.12,61.04,1.62,3.75,55.21,3.46,0.0
2009-10-24,1.35,1017.0,85.0,51.0,7.0,3.0,31.0,5.0,0.0
2009-10-25,1.35,1017.0,86.0,50.0,6.0,3.0,29.0,7.5,0.0
2009-10-26,1.3,1017.0,85.0,54.0,7.0,2.0,34.0,5.0,0.0
2009-10-27,1.2,1016.58,76.79,64.71,1.21,1.71,68.08,2.62,0.0
2009-10-28,1.1,1017.38,75.54,63.79,1.25,1.54,68.67,3.0,0.0
2009-10-29,1.1,1017.12,76.29,63.79,1.42,1.83,67.75,2.83,0.0
2009-10-30,1.2,1016.67,77.42,66.0,1.29,1.71,69.83,2.17,0.0
2009-10-31,1.15,1016.33,77.96,68.33,1.29,1.67,73.54,1.71,0.0
2009-11-01,1.15,1017.33,77.67,63.08,1.38,5.79,63.29,2.46,0.0
2009-11-02,1.1,1020.79,72.46,39.88,1.25,9.79,33.21,0.42,0.0
2009-11-03,1.3,1018.0,65.0,29.0,5.0,4.0,26.0,3.42,0.0
2009-11-04,1.3,1018.0,74.0,38.0,5.0,3.0,27.0,7.2325,0.0
2009-11-05,1.1,1018.0,81.0,45.0,6.0,3.0,27.0,6.0,0.0
2009-11-06,1.1,1019.0,84.0,52.0,5.0,4.0,33.0,7.625,0.0
2009-11-07,1.05,1016.67,78.5,67.12,1.04,1.38,69.38,3.25,0.0
2009-11-08,1.05,1016.46,79.21,71.46,1.04,2.04,77.33,3.04,0.0
2009-11-09,1.0,1015.12,79.0,72.08,1.0,2.29,80.08,3.42,0.0
2009-11-10,1.0,1014.29,81.21,71.17,1.08,1.92,74.12,4.12,0.0
2009-11-11,1.0,1014.92,78.67,72.29,1.08,3.83,82.04,5.33,0.0
2009-11-12,1.1,1017.29,66.83,62.83,0.96,5.83,86.62,4.88,0.0
2009-11-13,1.2,1019.0,55.29,47.25,1.04,6.71,75.92,4.38,0.0
2009-11-14,1.6,1018.92,53.88,44.38,0.96,5.0,70.46,4.12,0.0
2009-11-15,1.6,1018.17,53.38,50.67,0.96,2.33,91.58,3.42,0.0
2009-11-16,2.0,1019.5,51.62,47.62,0.92,5.5,87.17,5.38,0.0
2009-11-17,2.1,1021.96,47.96,36.88,1.0,8.96,65.71,5.5,0.0
2009-11-18,2.1,1022.25,49.08,36.12,0.88,6.54,61.12,5.5,0.0
2009-11-19,2.2,1020.0,54.0,36.0,4.0,6.0,51.0,6.0,0.0
2009-11-20,2.1,1020.0,56.0,40.0,4.0,9.0,55.0,6.0,0.0
2009-11-21,2.1,1022.42,55.58,31.67,1.04,7.46,40.54,0.0,0.0
2009-11-22,2.1,1021.33,57.0,35.92,1.0,3.92,48.54,2.58,0.0
2009-11-23,2.0,1020.17,60.12,43.79,0.96,1.0,57.29,4.29,0.0
2009-11-24,1.9,1021.0,74.0,50.0,6.0,2.0,43.0,6.0,0.0
2009-11-25,1.9,1019.12,66.83,55.46,1.12,1.58,70.08,2.83,0.0
2009-11-26,1.5,1019.08,68.96,60.46,1.0,0.67,75.38,2.0,0.0
2009-11-27,1.5,1019.62,70.62,61.79,1.12,0.54,75.33,1.96,0.0
2009-11-28,1.45,1019.96,70.38,61.71,0.92,0.88,74.5,2.04,0.0
2009-11-29,1.45,1020.79,65.75,52.25,1.04,4.79,62.0,2.96,0.0
2009-11-30,1.4,1021.54,64.04,49.67,1.0,3.08,60.08,4.08,0.0
2009-12-01,1.3,1021.38,60.5,48.46,1.08,2.12,66.08,3.58,0.0
2009-12-02,1.25,1021.42,62.33,50.38,0.96,2.33,66.92,3.46,0.0
2009-12-03,1.25,1021.75,60.62,44.29,0.83,4.29,56.04,4.21,0.0
2009-12-04,1.25,1021.0,59.92,42.21,1.04,1.12,53.92,3.83,0.0
2009-12-05,1.25,1022.0,67.0,29.0,4.0,2.0,24.0,5.495,0.0
2009-12-06,1.25,1020.25,60.0,46.04,1.0,1.25,62.46,3.33,0.0
2009-12-07,1.2,1020.42,61.71,56.12,0.83,0.62,82.5,1.62,0.0
2009-12-08,1.15,1022.0,63.0,61.0,3.0,1.0,91.0,5.0,0.0
2009-12-09,1.15,1019.83,64.92,58.79,0.88,1.83,81.21,3.67,0.0
2009-12-10,1.15,1019.38,65.5,58.25,0.96,1.96,78.38,3.08,0.0
2009-12-11,1.15,1020.08,66.83,59.38,0.96,1.96,78.79,3.21,0.0
2009-12-12,1.15,1020.04,69.25,62.46,0.83,2.33,79.79,2.42,0.0
2009-12-13,1.15,1020.46,66.88,61.38,0.83,2.08,82.79,1.88,0.0
2009-12-14,1.1,1020.58,66.58,58.12,0.92,1.75,75.62,2.75,0.0
2009-12-15,1.1,1021.0,61.42,56.12,0.75,3.25,83.29,3.71,0.0
2009-12-16,1.15,1022.0,54.0,41.0,5.0,7.0,61.0,6.0,0.0
2009-12-17,1.15,1023.29,49.33,39.71,0.75,5.79,69.33,5.08,0.0
2009-12-18,1.15,1024.04,51.08,36.33,0.83,4.38,57.71,3.42,0.0
2009-12-19,1.15,1022.0,57.0,29.0,4.0,4.0,34.0,3.755,0.0
2009-12-20,1.15,1024.17,54.25,25.75,0.83,5.08,33.71,0.67,0.0
2009-12-21,1.2,1023.54,56.67,31.25,0.83,2.58,39.33,1.17,0.0
2009-12-22,1.2,1021.79,57.83,44.17,0.83,2.0,61.54,3.67,0.0
2009-12-23,1.2,1020.75,64.67,53.46,0.88,2.0,67.88,2.46,0.0
2009-12-24,1.2,1019.71,67.5,60.17,0.88,1.71,78.12,2.25,0.0
2009-12-25,1.2,1019.83,65.12,56.38,0.83,3.67,74.46,3.21,0.0
2009-12-26,1.2,1020.08,60.46,50.17,0.83,2.5,68.88,2.71,0.0
2009-12-27,1.2,1022.0,53.0,49.0,3.0,9.0,88.0,4.0,0.0
2009-12-28,1.2,1021.04,50.67,38.5,0.83,3.79,64.54,2.17,0.0
2009-12-29,1.32,1019.71,52.83,50.12,0.75,1.83,91.71,1.88,0.0
2009-12-30,1.32,1022.0,63.0,54.0,4.0,5.0,72.0,6.0,0.0
2009-12-31,1.32,1020.79,56.25,48.58,0.75,2.21,75.67,4.62,0.0
2010-01-01,1.32,1020.5,56.83,52.83,0.75,1.58,86.92,2.88,0.0
2010-01-02,1.32,1020.08,58.04,56.17,0.75,1.62,94.38,1.71,0.0
2010-01-03,1.32,1020.04,62.58,55.46,0.88,1.75,79.0,4.54,0.0
2010-01-04,1.32,1019.21,65.75,57.88,0.88,1.17,77.25,2.33,0.0
2010-01-05,1.32,1019.54,63.12,59.29,0.75,2.38,87.75,1.88,0.0
2010-01-06,1.32,1021.38,52.75,49.0,0.75,5.0,87.5,5.12,0.0
2010-01-07,1.32,1022.54,47.04,43.12,0.75,3.75,85.62,4.67,0.0
2010-01-08,1.32,1022.0,49.08,43.17,0.75,4.54,79.5,5.38,0.0
2010-01-09,1.32,1021.0,53.33,47.67,0.75,2.17,80.79,3.54,0.0
